host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count
172430487,0,1,1,0,2
291682093,0,,,0,1
206247536,0,1,1,1,1
29121365,1,1,,0,20
352812244,1,1,1,1,1
475646776,0,1,1,0,1
483046897,0,1,1,0,2
38187502,0,1,1,1,2
58401524,0,,,0,1
407830472,0,1,0.99,1,1
1102340,2,0.71,0.67,0,1
212991812,0,1,,0,1
169339561,0,,0.64,0,4
4784653,0,1,1,0,4
480352778,3,0.4,0.11,0,1
378704861,0,1,1,1,2
456201241,2,0.8,0.5,0,2
22690714,0,1,1,0,3
39636320,0,,,0,1
85227322,1,1,0,0,1
21751820,0,1,1,0,3
191596642,0,1,1,1,4
97452690,0,,,0,1
99568812,0,,,0,1
56346457,0,,,0,2
341541885,0,1,0.83,0,3
233899744,0,,,0,2
6262970,0,1,1,0,2
22022352,0,,,0,1
155808684,0,1,0.99,1,2
15026213,0,,,0,2
140768390,0,1,1,0,1
1192042,0,1,1,1,3
483177518,0,1,1,0,1
61555086,0,1,1,1,1
7068414,0,,,0,1
99297034,0,1,1,0,5
478177512,0,0.9,1,0,4
176205816,1,1,,0,1
183964004,0,1,0.5,0,2
7020797,0,,,0,1
364748503,0,,,0,1
62396579,2,1,,0,3
170481523,0,1,1,0,1
2147128,0,,,0,13
3522906,2,1,0.5,0,1
7509062,0,,,0,4
177028080,2,1,0.98,1,3
421137770,0,,,0,1
3426647,1,1,0.96,1,4
44192868,0,,1,0,1
423634598,0,1,1,1,2
378407459,0,1,1,1,2
50423326,1,1,1,0,6
2270448,0,1,0.99,1,1
35051664,2,0.8,0.57,0,1
3761618,0,,,0,1
345953263,0,0.67,0.32,0,3
71765950,1,1,0.86,1,1
308216,0,1,0.77,1,1
466988091,0,,,0,8
39061547,1,1,0,0,3
24907709,0,1,0.99,1,3
2766433,0,1,1,0,1
207109604,3,0,,0,0
39961863,0,,0.33,0,1
3651372,0,1,1,1,4
8121437,0,,,0,4
8629904,0,,,0,3
27191798,0,1,0.96,1,2
1441501,0,1,1,0,4
283755316,0,,,0,2
43128897,1,1,0.9,1,2
66509826,0,,,0,6
148358,1,1,1,0,80
101277451,2,1,0.4,1,1
26937133,0,,,0,3
78724110,0,1,1,0,6
388158059,3,0,1,0,3
46251166,0,,,0,2
478305320,0,1,1,0,1
14761667,0,,,0,3
442124538,0,1,1,0,2
375448432,0,1,0.93,0,14
28689214,0,,,0,3
95885030,2,0.8,0.57,0,3
460951535,0,1,1,0,1
4609693,0,,,0,5
52415306,0,,,0,3
491587138,0,0.98,0.97,0,4
351722588,0,,0.5,0,1
312453946,0,1,1,1,3
446564584,0,,1,0,1
209963096,1,0.83,0.89,0,2
9305931,0,1,0.67,0,3
81021915,0,1,1,1,1
387823810,0,1,1,0,2
50379962,0,1,1,1,1
45675130,1,1,0.92,0,5
53945836,0,,,0,2
9947514,0,,,0,1
7118405,0,,,0,1
15581894,0,,,0,1
4963167,2,1,,0,2
11364720,0,,,0,2
33934280,0,,,0,2
994901,0,,,0,1
35261577,0,,,0,2
19232221,0,1,0.99,1,1
7183018,2,1,1,1,1
45457348,0,,,0,2
15018174,0,,,0,2
129310842,0,,,0,2
16950887,0,1,0.97,1,1
32934070,1,1,0.92,1,1
57769693,0,1,0,0,2
62891798,0,,,0,1
60229280,0,,,0,2
114101100,0,,1,1,1
65522382,0,,,0,1
14247358,0,,,0,1
126016296,0,,,0,8
11496138,0,,,0,1
36063507,0,,,0,2
161478962,0,,,0,3
15875923,0,1,0.95,1,2
169155193,0,,,0,1
68879982,0,,,0,1
429429981,0,0.94,0.99,0,409
20817867,0,,,0,1
198123017,0,,,0,4
64025752,0,,,0,2
1795029,0,1,0.96,1,6
38794572,0,1,1,1,1
70824130,0,,,0,1
14705201,0,1,0.67,0,1
73673405,0,,,0,2
18370446,0,1,0.96,1,1
28853699,0,,,0,1
252002290,0,,,0,2
55808376,0,,,0,1
256094,1,1,,0,5
278288178,0,,,0,1
341925120,0,,,0,2
10637225,0,,,0,1
101998715,0,,,0,2
342895826,0,,0.4,0,1
77810213,0,1,1,1,1
242596052,0,,,0,2
4456469,0,1,1,1,1
17985595,1,1,0.57,1,10
63923790,0,,,0,1
422077615,0,,,0,1
64341264,0,,0.86,1,1
14005028,0,,,0,1
120384454,0,1,0.99,1,7
418897672,0,1,1,0,2
9768188,0,,,0,2
483262548,0,1,0.92,1,10
6848721,0,,0.9,1,3
2181224,0,1,,0,14
59817968,0,,,0,3
33086336,1,0.95,0.93,0,3
8539755,0,1,1,1,2
92367259,1,1,1,0,4
7027622,0,1,0.88,1,1
113968,2,1,1,0,1
79345061,0,1,1,0,1
5675996,0,1,,0,1
408240118,0,1,1,0,1
165603,1,1,1,1,1
1163335,0,,,0,1
54002395,0,,,0,2
107620676,0,,1,0,2
108348279,0,,0.4,0,1
40157924,0,1,1,1,1
54885077,0,1,1,1,1
88380490,0,,,0,1
1752367,1,1,1,1,4
14607801,0,,,0,2
480382915,0,1,1,0,1
7982137,0,,,0,1
6471245,0,1,1,0,3
9585218,0,,,0,1
3655118,2,0.5,1,0,1
63252610,1,1,1,0,2
31302166,0,0.96,1,0,3
6602224,1,1,,0,1
9334752,0,,,0,1
24385356,1,1,0.8,0,1
389874026,0,1,0.97,0,3
23458539,0,1,1,1,1
25890737,0,,,0,10
15487661,0,,,0,1
26837787,0,1,1,0,2
174807914,0,,0,0,1
22846573,0,1,1,1,1
498291291,0,1,1,0,1
55176006,0,1,1,1,4
199103508,0,,,0,4
115212724,0,,1,0,1
478881185,2,1,0.67,0,4
481844298,0,,1,0,2
2962288,2,0.8,0.75,1,1
6842289,0,,,0,1
3933108,3,0,,0,1
68252367,2,1,0.93,1,1
49652322,0,1,1,1,8
136453625,0,,,0,1
116718862,0,,,0,3
355559575,0,1,1,0,2
203294787,0,0.96,0.96,0,3
148312256,0,,,0,1
418060184,0,1,0.98,0,3
12745559,3,0.33,1,0,2
38134207,0,1,0.98,1,3
11147039,0,,0,0,4
11757212,0,1,0.97,1,12
151268196,1,1,0.96,1,2
49576345,0,1,0.8,1,3
7706794,0,1,1,1,3
200063782,2,0.8,1,1,3
15250294,0,1,0.99,1,1
9171765,0,,,0,1
199535668,0,,1,0,1
8427944,1,1,,0,1
488175908,0,1,1,0,1
428333167,0,1,0.98,1,6
48906453,0,,,0,6
70786342,0,0.9,0.94,0,4
141204980,0,1,1,1,1
16754341,0,1,1,1,1
117946335,0,,,0,1
83953828,0,1,1,1,1
4867751,0,1,1,1,1
121937213,0,1,1,1,1
66464732,0,,,0,2
103263245,0,1,1,0,8
646038,2,1,,0,1
1512059,0,,,0,2
174427526,1,1,1,0,1
264532851,0,1,0.99,0,28
35252994,0,1,1,0,1
3975305,1,1,0.75,0,1
63086342,1,1,1,0,1
198968102,1,1,1,1,1
48102604,0,1,1,0,5
479537916,0,1,1,0,1
5673145,2,1,0.73,1,1
43629107,1,1,0.5,0,1
2309232,0,,,0,3
5294194,2,1,0.97,0,4
334646066,1,0.92,0.8,0,9
490973595,1,1,,0,1
49107,1,1,1,0,1
77598185,0,1,0.99,0,1
486774508,1,1,,0,1
13752334,0,,,0,2
26501,0,,,0,4
431875295,0,,,0,3
1358840,0,1,0.67,0,9
241090333,0,1,1,0,1
2920272,0,1,0.8,0,4
436651124,0,,1,0,1
11276100,1,1,0.97,1,2
266780775,0,,,0,2
5167044,0,,0.5,0,1
475688106,0,,,0,1
365426192,0,,,0,1
191474426,0,,,0,1
3069669,0,,,0,1
92533212,1,1,1,0,1
432907384,1,1,1,1,1
17023757,0,1,0.99,0,3
16059637,0,,,0,7
38703068,0,1,1,1,4
820504,2,1,0.86,1,2
129647229,1,1,,0,3
337620771,0,1,0.98,0,3
146556409,0,1,1,0,5
10536912,0,1,0.99,1,2
12389988,0,1,1,0,4
8121831,1,1,0.5,0,3
457159436,0,1,1,1,1
235369763,0,,,0,1
90051246,0,1,0.67,0,1
25011689,0,1,1,1,8
105888872,0,1,1,0,1
230200485,0,1,0.65,0,1
2330887,1,1,1,0,4
2814175,0,1,0.9,0,3
71051316,0,1,0.95,1,3
29632474,0,1,,0,2
6912640,0,1,1,0,7
43870890,0,1,0.77,0,1
19585580,3,0,0,0,1
278688777,0,1,0.98,1,2
60819736,1,1,1,0,1
44684563,0,1,0.99,1,1
21096836,0,,,0,1
240080883,0,0.99,0.86,0,31
153842349,0,1,1,0,2
451735107,0,1,1,0,3
20664846,2,0.5,1,0,1
35729024,0,1,1,0,3
47647909,0,,,0,5
401774997,1,1,,0,2
478037549,1,0.9,1,0,1
1253110,2,1,0.86,0,2
284120400,1,1,1,0,2
5933134,2,1,0,0,1
25463713,1,1,0,0,2
28204618,0,1,1,1,7
361656122,0,1,1,0,1
453041256,0,1,0.97,1,1
72273206,0,1,0.97,1,6
8716220,1,1,0.83,1,6
114740708,0,0.98,0.99,0,6
209346531,1,0.82,0.87,0,24
5469474,1,0.93,0.54,0,123
8040729,1,1,1,0,1
33470824,0,1,1,0,2
437910642,0,1,0.98,0,4
28933623,0,1,0.92,0,26
48439500,0,0.91,0.99,1,2
20545357,0,1,0.99,1,7
106752462,2,1,0.5,0,1
372559178,0,1,1,0,16
471741631,0,1,0.8,0,1
6656138,0,1,0.99,1,3
195697,1,0.9,0.71,0,8
214551398,0,1,1,0,18
25442367,0,,1,0,2
475342808,0,1,0.98,0,17
66980867,0,1,0.97,0,15
253766997,0,,,0,23
5551547,0,0.93,0.91,0,4
1757749,0,0.94,0.96,0,27
46513765,0,1,0.98,1,3
483195240,0,,,0,1
14452391,0,1,1,1,3
292227741,0,1,1,1,24
140790716,0,1,1,1,3
280816313,0,1,0.98,0,3
477326867,0,0.92,1,1,1
112952162,0,1,0.99,1,78
51796977,0,1,1,0,2
446866733,0,1,1,1,6
242116421,2,0.5,1,0,2
4294646,2,1,1,1,2
357119729,0,1,1,0,5
101685164,0,1,1,1,2
53612744,0,1,1,0,2
444106398,0,1,1,1,1
470802358,1,1,0.78,0,4
62386961,0,1,0.91,1,2
32721696,0,1,1,0,1
4299309,1,1,0.89,0,4
99135918,2,0.75,0.8,0,1
102126007,0,,,0,2
219664954,0,1,0.99,1,8
184143262,0,1,1,1,6
15836380,0,1,1,1,37
24803620,2,0.9,1,0,6
24860697,0,1,0.86,1,2
236864161,1,1,0.77,1,1
33447416,2,0.64,1,0,4
5775596,0,1,0.98,1,4
231475130,0,,0.67,0,7
5006888,0,1,0.91,1,7
454029781,0,1,1,1,2
499476994,0,,,0,1
24641596,0,1,1,1,11
3102869,0,1,0.98,0,24
414967936,0,,,0,5
497475455,0,1,0.96,0,1
3384029,1,1,0.94,0,5
403382029,0,1,0.9,0,5
1511137,0,1,0.98,0,27
89122548,0,,0,0,1
244202305,0,1,0.96,1,4
33668666,0,,,0,3
38752691,0,,,0,2
415365919,1,0.91,0.78,0,7
1405217,0,,,0,4
11367628,0,,0.33,0,10
378387909,0,1,1,0,1
44616971,1,0.94,0.93,0,17
235679315,0,1,0.92,0,4
144680337,1,1,1,0,2
100084186,2,1,,0,2
66772521,0,1,0.98,0,6
25753184,1,1,0.86,1,1
432956623,0,1,0.99,0,5
9874283,0,1,1,0,3
223866230,0,1,0.97,1,4
397866742,0,1,1,1,3
177578460,0,,,0,31
436317831,0,1,0.98,1,1
268707913,0,,1,0,3
49827223,0,1,0.98,0,4
272843023,1,1,0.68,0,12
91600765,0,1,1,1,13
481348884,0,,,0,1
469438849,3,0,,0,1
7097749,0,1,1,1,7
54382885,0,1,0.93,1,12
3248466,1,1,1,0,2
426946658,0,1,0.97,0,17
184726278,0,1,1,0,1
209089872,0,1,1,1,1
185197655,2,0.5,1,0,1
305612913,0,1,0.84,0,6
21183727,0,,,0,1
242140555,0,1,0.98,0,2
420147687,0,1,1,0,46
93951420,2,0.71,0.89,0,3
4667186,1,1,0.86,0,6
303918681,0,1,0.99,0,1
39202329,0,1,0.6,0,1
392601405,1,1,0.8,0,3
22159815,0,1,1,1,1
1747253,1,0.75,0.52,0,6
2442135,0,0.98,0.98,1,16
77632375,0,1,1,0,2
227148028,0,1,0.99,1,4
10397264,1,1,0.92,0,8
15914370,0,1,1,0,7
442877346,1,1,1,1,1
120298130,0,0.99,0.91,0,9
485355301,1,0.88,0.71,0,21
261880684,0,0.99,0.99,0,38
469007868,1,0.88,0.88,0,16
298417951,0,0.9,0.96,0,16
14909616,2,1,,0,10
31433508,2,1,,0,6
187388465,0,,,0,10
30906832,0,0.98,0.66,0,36
114522156,1,1,0.92,1,13
12896578,0,1,0.62,1,11
71405910,0,1,1,0,12
89994736,0,1,0.93,0,32
484269516,0,1,1,0,60
9897054,0,1,0.6,0,3
8826175,0,1,1,0,6
120940202,2,1,0.13,0,3
489014630,0,1,,0,37
455368456,0,,,0,1
37336322,0,1,1,1,2
13715650,0,1,0.97,1,5
304220863,0,1,1,0,4
48585078,0,1,0.82,1,15
2185861,0,1,0.88,0,3
488806534,2,0.92,1,0,1
297058491,3,0,,0,3
161335031,0,,0,0,1
29139748,0,1,0.75,0,2
182518902,0,1,1,1,1
16644446,0,1,0.94,0,153
3490735,0,1,0.98,1,6
468914943,0,0.99,1,0,558
430547674,0,1,1,1,5
10492952,2,1,1,0,2
27493582,0,,,0,1
406392147,0,0.98,1,0,4
41000134,0,1,1,1,8
104721202,0,1,0.98,1,1
56274418,3,0.17,0.43,0,2
229942935,3,0,0.88,0,1
330286050,0,1,0.78,0,2
203383220,0,,,0,1
6080342,0,,,0,1
363562418,2,1,0.5,0,1
1391035,0,1,0.93,1,8
10954840,0,,,0,1
161383876,0,,,0,1
29194711,0,,,0,1
105059070,0,1,0.97,1,3
60414489,0,1,0.85,1,9
101642970,2,0.71,0.74,0,53
340102603,1,1,0.96,1,4
157574171,0,0.86,0.86,0,7
20291831,1,1,,0,1
462973384,0,,1,0,1
2033497,0,1,0.63,1,6
21937720,0,,,0,3
249979583,0,1,1,1,3
281596096,1,0.93,0.82,0,9
47722804,1,1,0,0,3
62871140,0,1,0.98,1,4
32766842,0,1,1,0,1
264159955,0,0.99,0.93,0,26
3827387,0,1,1,0,2
482266103,0,0.9,1,0,12
92980018,0,1,0.5,0,2
205410872,0,1,1,0,7
130464924,0,1,0.94,1,8
250228007,3,0,1,0,4
182232906,0,1,1,0,1
3452121,0,1,0.93,0,5
49671596,0,1,1,1,1
13720043,1,1,0,0,1
103927109,0,1,0.95,1,2
44883265,0,0.86,0.67,0,1
61283008,0,1,0.99,1,3
219323844,0,1,1,1,3
9490867,0,1,1,1,4
455440711,0,,0.75,0,2
47794637,0,,,0,3
15222506,1,1,1,1,3
458379569,0,1,0.6,0,1
322037,1,1,0.93,0,4
288989432,0,1,1,1,1
302982894,0,,,0,7
47361697,0,1,0.96,1,1
489983111,0,1,1,0,3
8816076,0,1,0.93,1,3
28005117,0,1,0.65,1,7
12761355,0,1,0.79,0,4
22386317,0,1,0.79,0,11
448603368,0,1,1,0,2
34879253,0,1,0.98,0,15
12197525,1,1,1,0,7
41068930,0,1,1,1,7
21537326,1,1,0.75,1,3
7037489,1,1,0.67,0,4
56731063,0,1,0.95,1,18
410491322,0,1,1,1,1
240116748,0,1,1,0,3
142421346,0,1,0.93,0,7
55813713,0,,,0,1
491569827,3,0.43,0,0,1
130506432,0,0.9,1,0,5
15727461,0,,,0,3
269075948,0,1,0.99,1,23
412116209,2,1,,0,5
289175294,0,1,0.99,1,2
19303446,0,1,1,1,4
502089132,1,1,1,0,1
10348368,0,,,0,1
64075297,0,1,1,1,3
57993835,0,0.83,0.95,0,2
128990217,0,1,1,1,1
298123,1,1,0.78,0,3
36318170,0,1,1,1,8
35369332,0,,,0,1
403324531,1,1,1,0,2
100993014,1,1,0.88,0,17
16481294,0,1,0.94,1,1
484275628,0,1,1,0,4
30080585,0,1,0.89,1,8
395793108,1,1,1,0,4
26646664,0,1,1,1,3
86117602,0,,1,0,2
34011622,0,1,0.98,1,1
44310210,0,0.99,0.99,0,11
77352737,1,1,1,0,1
26302393,0,1,0.9,1,9
40490199,0,1,1,1,7
6082638,0,1,0.94,1,1
152266440,0,,0.89,1,1
210762502,1,1,0.94,1,2
260506351,0,1,0.97,1,1
422996440,0,1,1,0,6
7479749,2,0.9,0,0,2
14903141,1,1,1,0,4
273812963,1,1,0,0,4
451917420,0,1,0.73,0,3
18678275,0,,,0,3
293515432,0,1,1,1,1
3778909,2,1,0.17,0,2
47905769,0,,0.25,0,2
2598927,0,1,1,1,2
487346831,0,1,1,0,2
99122026,1,1,0.43,0,4
288537060,0,1,0.96,0,16
70584597,1,1,0.92,0,6
460228755,0,,1,0,2
231354037,1,1,1,0,9
178716488,0,1,1,1,4
10299356,0,,1,1,1
423956351,0,0.93,0.33,0,15
3075694,0,1,0.99,1,7
246406264,1,1,0.84,0,3
270062066,1,1,0.53,0,17
456863915,0,,1,0,2
72602159,0,1,1,0,2
351864488,0,1,1,0,3
17263416,0,1,1,1,6
464109817,0,1,0.99,1,5
24985047,0,,1,0,2
119509267,0,,0,0,3
47430314,0,1,0.97,0,1
30379967,0,1,0.99,1,3
52141208,1,0.94,0.57,0,1
500034459,0,,,0,1
19073680,0,1,1,1,1
7599550,0,1,1,1,3
149525,0,1,1,0,3
136254899,3,0,1,0,1
81106069,0,1,0.97,0,11
82098003,1,1,1,1,5
396944564,0,1,1,1,8
27664093,0,1,0.99,1,2
441261023,0,,,0,1
196958770,0,1,1,1,1
3966833,0,1,1,0,3
271681092,0,1,1,1,1
443456631,0,1,0.6,1,4
22958338,0,1,0.42,1,2
418664068,0,1,0.99,1,3
484341951,0,,,0,1
443601673,3,0,0.8,0,2
2960426,2,1,,0,5
603897,0,1,0.77,0,5
164491263,1,1,0.4,0,2
1011296,0,1,0.93,1,10
107962341,0,1,1,1,2
273609140,0,1,1,1,4
472550373,0,,,0,1
1769997,0,1,1,1,6
106063945,1,1,,0,1
474347166,0,1,0.8,0,1
426825469,0,,,0,1
489879762,1,1,0,0,1
4324567,1,1,0.97,1,2
1307958,0,,1,0,2
11432475,0,1,0.92,0,1
362995266,0,1,1,0,1
1323354,0,,,0,3
416655739,0,,1,1,2
107464602,0,,1,0,6
13046293,0,1,0.99,0,8
2101623,2,0.7,0.5,0,3
66206065,0,1,0.8,1,8
107089573,0,1,0.98,1,1
2629375,0,1,0.83,1,11
198745390,0,1,1,1,3
141049003,0,1,1,0,1
9176711,0,1,0.8,0,2
60088856,0,,,0,21
92251416,0,1,1,1,6
470241352,2,0.5,1,0,1
90054303,0,1,0.97,1,2
47599882,0,1,0.98,1,5
461912783,0,1,0.99,1,1
487754632,0,0.95,0.98,1,7
28808647,0,0.9,1,1,2
33090072,0,1,1,1,1
257183706,0,1,0.99,1,3
464470165,0,1,1,1,2
361858183,0,1,,0,2
355582063,0,1,0.94,1,1
404736924,0,1,1,0,1
11759993,0,1,0.99,1,7
82148132,0,1,1,0,3
153437299,0,1,0.97,0,1
14677264,2,1,0.2,0,2
6121136,0,1,0.95,0,10
86338621,0,0.9,0.89,0,4
5971563,1,1,0.82,1,4
34080079,0,0.95,1,1,1
39200041,1,0.8,0.88,1,3
172099151,0,,,0,1
35019754,1,1,0.97,1,3
83431778,2,1,1,1,2
78445509,0,,,0,2
117360571,0,1,0.89,0,4
390847324,0,1,1,0,1
59087346,1,1,0.5,1,2
17499151,0,1,1,0,4
140062954,0,1,0.91,1,4
34688790,0,,,0,3
2764207,2,1,0.43,1,1
91715459,0,0.93,0.98,1,1
464573112,0,1,1,1,1
203679738,0,1,1,0,3
175036,0,,0,0,1
196960866,0,1,0.96,0,5
58522668,0,,,0,8
356774028,0,1,1,1,1
40623417,0,,,0,4
256927540,0,1,1,1,1
443631126,3,0,,0,1
1821789,0,1,1,1,4
164766159,0,0.7,1,1,3
17946171,0,1,0.96,1,1
224682635,0,1,1,1,2
108713,2,1,0.6,0,5
100321896,0,1,1,1,4
57345175,0,1,1,1,2
22867783,0,,,0,5
34869703,0,1,0.33,0,3
60852425,0,1,0.6,1,4
40095109,0,1,1,1,6
42084041,0,1,1,1,2
448843163,0,1,1,1,3
223373604,0,0.9,0.98,1,8
27172183,0,1,1,0,3
167182398,0,1,0.93,1,7
354501451,0,1,0.99,1,3
456371895,0,1,1,0,4
62151939,2,1,0,0,3
176888535,0,1,1,0,2
270842941,0,1,0.96,0,1
80927158,0,,1,1,2
461023504,0,1,1,0,5
427088968,0,1,1,1,3
494361172,0,,,0,6
62478586,0,1,1,1,23
50773015,0,1,1,1,5
21825058,1,1,1,1,16
54224259,0,1,0.97,1,2
92338535,0,1,1,0,3
184465933,0,1,0.98,0,6
170015502,0,1,0.91,0,5
194995229,2,0.83,0,0,14
121579248,1,0.94,0.73,1,12
85533189,0,,,0,1
270808918,0,1,1,1,14
11801020,0,,,0,2
67670094,1,1,1,0,6
471170732,0,1,1,1,2
396489854,0,1,0.99,1,2
156795726,0,1,0.93,1,2
409283839,0,1,1,0,1
425201963,2,0.57,1,0,2
103598090,2,1,0.95,0,4
9121401,0,1,1,1,2
24632560,0,1,0.96,1,11
6102017,0,1,0.96,1,1
76815245,0,1,0.83,0,2
10132265,0,1,0.96,1,1
11613795,0,,,0,2
302836248,0,1,1,0,8
49647017,0,1,0.95,1,1
155278189,0,1,1,0,1
104513226,0,1,0.96,0,7
187805727,0,1,0.98,1,6
5869791,0,1,0.68,1,2
105630569,0,0.98,0.97,0,14
50339331,0,1,0.67,1,3
170987288,0,1,0.96,1,4
500667413,0,1,0.94,0,5
60535534,0,1,1,1,2
302332599,1,1,1,0,1
409054802,2,1,1,0,1
591673,0,,0,0,1
443032760,0,1,1,0,5
389399513,0,1,0.96,1,4
445454226,3,0.1,0.23,0,3
140289217,0,1,0.77,0,1
38615196,0,0.9,0.9,1,27
1592034,0,1,1,1,8
264338719,0,1,1,0,1
84975587,0,1,1,1,2
150339889,0,1,1,0,2
3360741,0,,,0,2
412328534,0,1,0.99,0,15
23310943,0,,,0,4
7939751,2,1,,0,7
73985417,0,1,1,0,2
30321702,2,1,1,0,6
17526496,0,1,1,0,1
46365174,1,1,0.63,0,2
136429001,2,0.52,0.77,0,10
146202663,0,1,0.99,1,13
209743834,0,1,0.98,0,39
297980764,0,1,0.99,0,9
481804171,0,1,1,1,1
107175934,3,0,0,0,2
167071767,2,1,0,0,2
52662226,0,1,1,0,2
33921,0,1,0.97,1,3
229332756,1,1,0.8,1,2
25750884,0,,,0,1
37282268,0,,,0,1
444034611,1,0.83,0.43,0,1
15215278,0,1,1,1,3
22656346,0,,,0,1
6133436,0,,,0,1
221919,2,1,,0,3
48123952,0,,,0,1
10777729,0,,,0,6
69528436,0,,,0,1
69567527,0,,,0,1
80988791,0,,,0,4
390227074,1,0.9,0.2,0,3
4486919,0,,,0,1
17058237,0,,,0,4
12435489,0,,,0,2
123385013,0,,,0,2
83989672,0,,,0,1
337839382,0,,1,0,1
377711714,0,1,1,0,2
3007728,0,1,1,1,43
54392353,1,1,1,0,5
57994497,0,,,1,1
35796175,0,,,0,2
69237144,0,,,0,1
121688572,0,,,0,1
6415139,0,1,0.33,0,5
103627442,0,,,0,1
383061128,1,1,0.71,0,1
40238989,0,1,1,1,1
64544865,0,,,0,1
3372726,0,,,0,1
1186821,0,,,0,6
50857863,0,,,0,2
49900947,0,,,0,1
17381726,0,,,0,1
603707,2,1,,0,1
3953867,1,1,1,1,3
344304935,0,,1,0,2
14727811,0,,,0,2
40815749,0,,,0,1
2900747,0,1,0.74,0,5
146693,0,,,0,2
9673316,0,,,0,1
85136672,0,,,0,1
58360256,1,0.97,0.98,0,29
866686,0,,,0,1
213646170,0,1,0.95,1,2
24587810,0,1,1,1,2
270157060,0,1,0.94,1,8
5628767,0,,,0,3
50483476,0,,,0,37
74160933,0,,,0,1
194729440,2,0.7,1,0,1
136823603,0,,,0,1
18308009,0,,,0,1
1449799,0,,,0,2
136616822,0,,1,0,1
98027560,0,,,0,5
366113101,0,0.9,1,0,129
51656337,0,,,0,2
42626456,1,1,0.9,1,1
14652480,0,,,0,1
3870256,0,,,0,5
16148120,0,,,0,1
149784561,0,,,0,1
147269361,0,,,0,1
3116353,0,,1,1,4
44275447,0,,,0,2
18876116,0,,,0,2
68228254,0,,,0,1
13932338,0,,,0,1
68672147,0,1,0.87,1,23
153947769,0,,,0,1
169795141,0,,1,0,3
15432826,0,1,0.94,1,7
517772,0,,,0,3
66904868,0,,,0,1
159995673,0,,,0,2
111277392,0,,,0,1
148938416,0,,,0,2
50314315,0,1,0.94,1,5
491076294,0,1,1,0,3
9097110,0,,,0,9
199799276,0,1,1,0,1
189812709,0,,,0,4
96479129,0,,,0,7
85186594,0,,,0,1
10849891,1,1,1,0,4
98812385,0,1,0.99,0,3
1705379,0,1,0.73,1,2
390870374,0,0.91,1,1,8
20575910,0,,,0,3
27817104,0,1,1,1,5
14136254,0,,,0,1
20630680,0,,,0,2
174812931,0,,,0,1
1767178,0,,,0,1
442305107,0,,,0,57
4384456,0,1,1,0,2
193797163,0,,,0,1
106298424,0,,,0,5
143632372,0,,,0,3
1812189,1,1,1,0,1
20143144,0,,,0,3
82732498,0,,,0,1
101401349,0,1,0.98,1,11
38495068,0,1,0.94,0,4
150874299,0,,,0,1
64310509,0,,,0,4
496283731,0,1,1,0,1
41763032,0,,,0,2
108361393,0,,,0,2
100799215,0,1,0.92,0,1
150354764,0,,,0,1
184906187,0,,,0,2
18672147,0,1,0.99,0,3
31763493,0,1,1,1,1
127269297,0,1,0.96,0,10
215557507,0,,,0,5
190918279,0,,,0,7
54878477,0,1,1,0,2
15931063,0,,,0,1
202137470,0,0.96,1,1,4
33462456,0,,,0,1
15186630,0,,,0,1
484830479,0,,,0,1
151950457,0,1,1,1,4
35022228,1,1,0.85,1,4
56660204,0,1,0.94,1,8
137556094,0,,,0,1
26587100,0,,,0,1
13107925,0,,,0,5
32723206,0,,,0,1
15444333,2,0.93,0.81,0,3
182159914,0,1,0.8,0,12
146603280,0,,,0,1
19416940,0,,,0,2
85742081,0,1,0.99,1,2
16818658,1,1,0.78,1,2
206500358,0,,,0,2
18593210,0,,,0,1
131972693,0,,,0,3
342466351,0,0.95,1,0,21
98006014,0,,,0,6
39628759,0,1,1,0,2
57655243,0,,,0,1
213856323,0,1,0.89,0,1
485224484,0,,,0,1
305373138,0,,,0,1
9162816,0,1,1,1,3
7005430,0,,,0,2
43340898,0,,,0,3
18139553,0,,,0,3
295037564,3,0.33,,0,1
7014712,0,,,0,4
154624462,0,1,1,1,1
54114201,0,1,0.88,0,2
60444061,0,,,0,2
2157197,0,1,0.96,1,4
780164,0,1,0.2,0,2
476324561,2,1,1,0,3
214679108,0,,,0,5
53841414,0,,,0,1
227867034,0,,,0,1
9819042,0,1,0.85,0,5
10162205,0,,,0,3
242777644,0,,,0,4
10000147,0,1,1,1,4
17478479,0,1,0.95,0,10
405253635,0,1,0.95,0,3
580099,0,,,0,1
23660566,0,,,0,1
6522077,0,,,0,1
32155244,0,,,0,2
114360519,0,,,0,1
311052231,0,1,1,0,1
203396173,0,1,1,0,3
236437608,0,,,0,1
212670372,0,,,0,2
13310949,1,1,0.81,0,6
233626706,0,,,0,1
161616862,0,,,0,1
181786319,0,,,0,2
569154,0,,1,0,4
145921783,0,,0.5,1,2
28486258,0,1,0.95,0,4
9111869,0,1,0.99,1,2
50356801,0,,0,0,1
159559704,0,,,0,1
234898994,0,,,0,8
26795595,0,,,0,1
366931228,0,1,0.94,0,9
5994344,0,1,0.98,1,13
46988513,1,0.9,0.75,0,14
138258083,0,1,1,1,2
15135359,2,1,0.5,0,2
15341437,2,1,0.8,0,6
213398979,0,1,0.89,1,6
45596937,0,1,0.92,1,2
25230639,0,1,1,0,1
242460045,0,,,0,1
69546,2,1,0.6,1,5
19923073,0,,1,0,5
9955258,0,,,0,1
